OBJECTID,BIOMASS_GRID_ID,MNCPL_SOLID_WASTE_TOTAL_VOL,MNCPL_SOLID_WASTE_ORGANIC_VOL,MNCPL_SOLID_WASTE_PAPER_VOL
1775,96355,361.9631242,144.7852497,94.1104123
1776,96523,1002.362516,400.9450064,260.6142541
1777,96305,955.3400572,382.1360229,248.3884149
1778,33717,272.4288024,108.971521,70.83148864
1779,31065,1093.735706,437.4942825,284.3712836
1780,96529,1103.189586,441.2758344,286.8292924
1781,96639,347.1506652,138.8602661,90.25917294
1782,28307,4762.63353,1905.053412,1238.284718
1783,28308,2050.228242,820.0912967,533.0593428
1784,27367,868.6330583,347.4532233,225.8445952
1785,26413,1067.387792,426.9551167,277.5208258
1786,26414,220.6718368,88.26873473,57.37467757
1787,22724,588.860858,235.5443432,153.1038231
1788,14734,607.0624227,242.8249691,157.8362299
1789,32843,773.1655449,309.266218,201.0230417
1790,31528,851.6941617,340.6776647,221.4404821
1791,96619,192.7042149,77.08168596,50.10309587
1792,28811,188.2614653,75.30458612,48.94798098
1793,25003,995.7855503,398.3142201,258.9042431
1794,24522,3336.53835,1334.61534,867.4999711
1795,96775,923.4404481,369.3761792,240.0945165
1796,24064,690.4633871,276.1853548,179.5204806
1797,23615,165.737111,66.2948444,43.09164886
1798,23616,279.5365705,111.8146282,72.67950832
1799,23170,64.6668874,25.86675496,16.81339072
1800,23171,521.2932454,208.5172982,135.5362438
1801,22730,0.27667217,0.110668868,0.071934764
1802,22731,78.1471516,31.25886064,20.31825942
1803,22736,1003.289165,401.3156658,260.8551828
1804,22737,710.526105,284.210442,184.7367873
1805,22296,485.5576884,194.2230754,126.244999
1806,22300,1106.466612,442.586645,287.6813192
1807,22301,638.6827383,255.4730953,166.057512
1808,21869,27.54613451,11.0184538,7.161994971
1809,95982,6.393913128,2.557565251,1.662417413
1810,44774,1.169317844,0.467727138,0.304022639
1811,95998,458.914354,183.5657416,119.317732
1812,43945,180.1126634,72.04506536,46.82929248
1813,43946,367.4955091,146.9982036,95.54883237
1814,43532,1725.953108,690.3812433,448.7478082
1815,43533,5884.257886,2353.703154,1529.90705
1816,43117,364.7981288,145.9192515,94.84751349
1817,96050,3754.824878,1501.929951,976.2544682
1818,43118,1598.842843,639.5371372,415.6991392
1819,43119,338.4959477,135.3983791,88.00894641
1820,96069,24.57512738,9.830050952,6.389533119
1821,96070,2813.188447,1125.275379,731.4289962
1822,42699,3869.281133,1547.712453,1006.013095
1823,3088,203.641204,81.45648159,52.94671303
1824,65710,22.05343493,8.821373972,5.733893082
1825,98256,168.7425593,67.49702371,43.87306541
1826,99200,1873.657494,749.4629975,487.1509484
1827,99201,397.083082,158.8332328,103.2416013
1828,25967,232.8392656,93.13570623,60.53820905
1829,25968,1948.18894,779.2755759,506.5291243
1830,25969,5930.249105,2372.099642,1541.864767
1831,25487,1042.378569,416.9514276,271.0184279
1832,96726,708.178439,283.2713756,184.1263941
1833,96728,9222.919415,3689.167766,2397.959048
1834,25488,17072.02627,6828.810506,4438.726829
1835,25489,4265.242635,1706.097054,1108.963085
1836,25007,302.6842582,121.0737033,78.69790714
1837,96757,96.50744551,38.6029782,25.09193583
1838,96758,1425.597981,570.2391922,370.6554749
1839,25008,18216.15416,7286.461664,4736.200082
1840,96759,2525.801711,1010.320684,656.7084449
1841,24542,4501.195723,1800.478289,1170.310888
1842,96911,343.4493744,137.3797498,89.29683734
1843,96933,477.6589799,191.063592,124.1913348
